Customer,Date,Product_weight,Product_price,Gender,Branch/Locker,Location,InvoiceId
LXU906574,2023-01-10,5.24,28820.0,M,G-Location 2,Yerevan,INV-13290
OUI196473,2023-01-10,0.14,1120.0,M,G-Location 4,Yerevan,INV-13291
JAM850980,2023-01-10,4.84,12100.0,F,G-Location 4,Yerevan,INV-13292
VBI765769,2023-01-10,4.46,8920.0,F,G-Location 4,Yerevan,INV-13293
IVT271179,2023-01-10,7.69,61520.0,M,G-Location 5,Yerevan,INV-13294
LQG264706,2023-01-10,2.92,16060.0,M,G-Location 4,Yerevan,INV-13295
JAD277523,2023-01-10,0.88,4400.0,F,G-Location 4,Yerevan,INV-13296
SCF333311,2023-01-10,0.93,5115.0,M,G-Location 2,Yerevan,INV-13297
FUG191415,2023-01-10,3.61,23465.0,F,G-Location 2,Yerevan,INV-13298
NFT998536,2023-01-10,0.92,4600.0,F,G-Location 4,Yerevan,INV-13299
WSS471105,2023-01-10,3.71,20405.0,F,G-Location 2,Yerevan,INV-13300
CEM421617,2023-01-11,0.69,4140.0,F,G-Location 4,Yerevan,INV-13301
NNA291882,2023-01-11,0.93,4650.0,M,G-Location 4,Yerevan,INV-13302
UZS979563,2023-01-11,4.15,26975.000000000004,M,G-Location 2,Yerevan,INV-13303
KKL230530,2023-01-11,0.42,840.0,M,G-Location 5,Yerevan,INV-13304
KYI909974,2023-01-11,3.78,9450.0,F,G-Location 1,Yerevan,INV-13305
NQH395738,2023-01-11,0.1,800.0,M,G-Location 5,Yerevan,INV-13306
COG533445,2023-01-11,3.08,15400.0,M,G-Location 2,Yerevan,INV-13307
NTW716871,2023-01-11,5.54,36010.0,M,G-Location 1,Yerevan,INV-13308
UZQ975753,2023-01-11,3.74,22440.0,F,G-Location 2,Yerevan,INV-13309
OGK843253,2023-01-11,7.16,14320.0,F,G-Location 1,Yerevan,INV-13310
XVB854952,2023-01-11,5.12,10240.0,M,G-Location 3,Yerevan,INV-13311
KQN371132,2023-01-11,0.98,2450.0,M,G-Location 5,Yerevan,INV-13312
TPK429267,2023-01-11,2.62,6550.0,F,G-Location 3,Yerevan,INV-13313
RXB785558,2023-01-11,1.65,8250.0,F,G-Location 3,Yerevan,INV-13314
ZHN396813,2023-01-11,0.87,5655.0,M,G-Location 1,Yerevan,INV-13315
RHB905941,2023-01-11,0.15,975.0,M,G-Location 4,Yerevan,INV-13316
RZY647218,2023-01-11,1.59,9540.0,F,G-Location 3,Yerevan,INV-13317
NBE227365,2023-01-11,5.78,34680.0,F,G-Location 4,Yerevan,INV-13318
TRH911040,2023-01-11,0.28,700.0000000000001,F,G-Location 5,Yerevan,INV-13319
IQO795014,2023-01-11,0.62,1550.0,F,G-Location 2,Yerevan,INV-13320
RTX581605,2023-01-11,3.51,8775.0,M,G-Location 5,Yerevan,INV-13321
EQP625844,2023-01-11,6.69,43485.0,M,G-Location 3,Yerevan,INV-13322
SJF937445,2023-01-11,3.62,7240.0,M,G-Location 2,Yerevan,INV-13323
KYI909974,2023-01-11,0.16,1280.0,F,G-Location 3,Yerevan,INV-13324
KSA275596,2023-01-11,0.31,775.0,M,G-Location 4,Yerevan,INV-13325
ANS355383,2023-01-11,4.88,9760.0,M,G-Location 2,Yerevan,INV-13326
CYZ503472,2023-01-11,6.04,48320.0,M,G-Location 3,Yerevan,INV-13327
LBJ393615,2023-01-11,0.55,1100.0,M,G-Location 3,Yerevan,INV-13328
GSX342491,2023-01-11,2.47,19760.0,M,G-Location 1,Yerevan,INV-13329
IWV413115,2023-01-11,4.73,37840.0,F,G-Location 1,Yerevan,INV-13330
ARJ271241,2023-01-11,3.81,20955.0,M,G-Location 2,Yerevan,INV-13331
IBR748177,2023-01-11,6.49,51920.0,M,G-Location 1,Yerevan,INV-13332
SFM109363,2023-01-11,3.55,19525.0,F,G-Location 2,Yerevan,INV-13333
IXF441358,2023-01-11,4.15,26975.000000000004,M,G-Location 3,Yerevan,INV-13334
XEV800082,2023-01-11,3.16,17380.0,F,G-Location 2,Yerevan,INV-13335
ZHK426058,2023-01-11,1.89,10395.0,F,G-Location 5,Yerevan,INV-13336
HIS753470,2023-01-11,5.84,11680.0,F,G-Location 2,Yerevan,INV-13337
DJS936594,2023-01-11,2.89,7225.0,F,G-Location 2,Yerevan,INV-13338
CPK780570,2023-01-11,0.18,360.0,F,G-Location 2,Yerevan,INV-13339
UYS283660,2023-01-11,3.38,27040.0,F,G-Location 2,Yerevan,INV-13340
TPD186851,2023-01-11,4.83,28980.0,M,G-Location 3,Yerevan,INV-13341
BGH356607,2023-01-11,0.99,6435.0,F,G-Location 4,Yerevan,INV-13342
KLK855321,2023-01-11,6.08,15200.0,M,G-Location 1,Yerevan,INV-13343
DMU640937,2023-01-11,7.25,47125.0,F,G-Location 1,Yerevan,INV-13344
WEI453067,2023-01-11,0.66,3300.0,F,G-Location 3,Yerevan,INV-13345
OZT964046,2023-01-11,5.96,47680.0,M,G-Location 4,Yerevan,INV-13346
SFN967521,2023-01-11,7.18,14360.0,F,G-Location 2,Yerevan,INV-13347
XTQ704588,2023-01-11,2.95,19175.0,M,G-Location 4,Yerevan,INV-13348
RAI994683,2023-01-11,4.48,24640.000000000004,M,G-Location 4,Yerevan,INV-13349
NHT260943,2023-01-11,5.9,14750.0,F,G-Location 4,Yerevan,INV-13350
IJB418498,2023-01-11,3.37,18535.0,F,G-Location 4,Yerevan,INV-13351
IQO795014,2023-01-11,3.1,17050.0,F,G-Location 4,Yerevan,INV-13352
ESQ409197,2023-01-11,4.5,29250.0,F,G-Location 1,Yerevan,INV-13353
WTT603030,2023-01-11,7.01,14020.0,M,G-Location 4,Yerevan,INV-13354
CRL107774,2023-01-11,6.97,41820.0,F,G-Location 4,Yerevan,INV-13355
YDP844301,2023-01-11,5.2,31200.0,F,G-Location 3,Yerevan,INV-13356
QHL754023,2023-01-11,6.69,36795.0,M,G-Location 5,Yerevan,INV-13357
YQN555580,2023-01-11,1.92,10560.0,F,G-Location 4,Yerevan,INV-13358
WTP516206,2023-01-11,5.02,32630.0,F,G-Location 2,Yerevan,INV-13359
ALN161735,2023-01-11,5.44,10880.0,F,G-Location 5,Yerevan,INV-13360
KYI909974,2023-01-11,5.48,30140.000000000004,M,G-Location 3,Yerevan,INV-13361
WKD840374,2023-01-11,4.3,34400.0,F,G-Location 2,Yerevan,INV-13362
IBP313262,2023-01-11,6.47,38820.0,F,G-Location 2,Yerevan,INV-13363
END433846,2023-01-11,0.17,1360.0,M,G-Location 1,Yerevan,INV-13364
ROG288563,2023-01-11,5.78,14450.0,M,G-Location 2,Yerevan,INV-13365
EXH181362,2023-01-11,4.81,24050.0,M,G-Location 2,Yerevan,INV-13366
MAO666436,2023-01-11,2.86,17160.0,F,G-Location 1,Yerevan,INV-13367
JDS925287,2023-01-11,3.22,20930.0,M,G-Location 3,Yerevan,INV-13368
XAV609194,2023-01-11,2.75,15125.0,M,G-Location 5,Yerevan,INV-13369
RVO146634,2023-01-11,1.03,6695.0,M,G-Location 4,Yerevan,INV-13370
BOP879364,2023-01-11,2.27,11350.0,M,G-Location 3,Yerevan,INV-13371
FDW632064,2023-01-11,6.49,38940.0,F,G-Location 4,Yerevan,INV-13372
HXT870485,2023-01-11,4.12,8240.0,M,G-Location 2,Yerevan,INV-13373
GZR758077,2023-01-11,2.93,7325.0,F,G-Location 4,Yerevan,INV-13374
ISF235383,2023-01-11,3.7,24050.0,M,G-Location 2,Yerevan,INV-13375
YFT196000,2023-01-11,2.73,6825.0,M,G-Location 5,Yerevan,INV-13376
QTA966834,2023-01-11,2.47,4940.0,F,G-Location 4,Yerevan,INV-13377
VSN403887,2023-01-11,0.37,925.0,M,G-Location 4,Yerevan,INV-13378
DDM629495,2023-01-11,0.98,2450.0,M,G-Location 5,Yerevan,INV-13379
NVL315692,2023-01-11,2.8,18200.0,M,G-Location 2,Yerevan,INV-13380
KEO341839,2023-01-11,4.72,23600.0,M,G-Location 3,Yerevan,INV-13381
VBQ155465,2023-01-11,3.19,19140.0,M,G-Location 3,Yerevan,INV-13382
ABA698150,2023-01-11,5.04,27720.0,M,G-Location 3,Yerevan,INV-13383
OII458840,2023-01-11,2.62,20960.0,M,G-Location 5,Yerevan,INV-13384
QIX435501,2023-01-11,3.61,19855.0,M,G-Location 4,Yerevan,INV-13385
EHV250516,2023-01-11,7.78,50570.0,M,G-Location 5,Yerevan,INV-13386
BIF169938,2023-01-11,0.32,1600.0,F,G-Location 5,Yerevan,INV-13387
TZM567078,2023-01-11,3.84,7680.0,M,G-Location 2,Yerevan,INV-13388
NXY204303,2023-01-11,6.23,40495.0,F,G-Location 4,Yerevan,INV-13389
SUG410350,2023-01-11,5.15,25750.0,F,G-Location 4,Yerevan,INV-13390
ROV686973,2023-01-11,2.2,11000.0,M,G-Location 2,Yerevan,INV-13391
DDY123602,2023-01-11,0.11,660.0,F,G-Location 5,Yerevan,INV-13392
TPG232824,2023-01-11,3.64,20020.0,F,G-Location 4,Yerevan,INV-13393
SLE285600,2023-01-11,5.53,33180.0,F,G-Location 3,Yerevan,INV-13394
XWM364845,2023-01-11,3.57,8925.0,M,G-Location 3,Yerevan,INV-13395
NUJ718795,2023-01-11,3.97,23820.0,F,G-Location 1,Yerevan,INV-13396
KRJ133301,2023-01-11,7.83,15660.0,F,G-Location 3,Yerevan,INV-13397
XOU603570,2023-01-11,7.62,19050.0,M,G-Location 5,Yerevan,INV-13398
XTQ704588,2023-01-11,2.1,5250.0,F,G-Location 5,Yerevan,INV-13399
FMN247646,2023-01-11,4.9,29400.000000000004,F,G-Location 1,Yerevan,INV-13400
TDR620645,2023-01-12,4.96,32240.0,M,G-Location 1,Yerevan,INV-13401
ZVZ794283,2023-01-12,5.11,40880.0,F,G-Location 2,Yerevan,INV-13402
ETP442759,2023-01-12,7.67,61360.0,F,G-Location 5,Yerevan,INV-13403
JUK709422,2023-01-12,7.06,56480.0,F,G-Location 3,Yerevan,INV-13404
NOQ190211,2023-01-12,3.2,6400.0,F,G-Location 1,Yerevan,INV-13405
VMC905113,2023-01-12,0.4,2200.0,F,G-Location 5,Yerevan,INV-13406
LKJ784237,2023-01-12,4.49,24695.0,F,G-Location 1,Yerevan,INV-13407
HUI349406,2023-01-12,0.62,1240.0,M,G-Location 5,Yerevan,INV-13408
XKE355294,2023-01-12,6.15,49200.0,M,G-Location 4,Yerevan,INV-13409
ABR979310,2023-01-12,5.92,29600.0,M,G-Location 3,Yerevan,INV-13410
FHT766718,2023-01-12,6.46,51680.0,M,G-Location 4,Yerevan,INV-13411
EIW532777,2023-01-12,1.04,6240.0,M,G-Location 1,Yerevan,INV-13412
OFC238514,2023-01-12,0.78,1560.0,F,G-Location 3,Yerevan,INV-13413
REJ798703,2023-01-12,7.68,19200.0,M,G-Location 4,Yerevan,INV-13414
UUN401221,2023-01-12,1.64,8200.0,F,G-Location 1,Yerevan,INV-13415
QZA246790,2023-01-12,3.65,21900.0,M,G-Location 4,Yerevan,INV-13416
NQV496104,2023-01-12,7.33,14660.0,M,G-Location 1,Yerevan,INV-13417
EVW409322,2023-01-12,7.47,41085.0,M,G-Location 2,Yerevan,INV-13418
AEF448288,2023-01-12,0.73,4015.0,F,G-Location 2,Yerevan,INV-13419
JDJ809663,2023-01-12,3.47,6940.0,F,G-Location 3,Yerevan,INV-13420
JNA558489,2023-01-12,3.82,7640.0,F,G-Location 1,Yerevan,INV-13421
FRI288782,2023-01-12,6.33,12660.0,F,G-Location 5,Yerevan,INV-13422
IUF900508,2023-01-12,2.96,19240.0,M,G-Location 3,Yerevan,INV-13423
TMB289158,2023-01-12,6.39,15975.0,F,G-Location 3,Yerevan,INV-13424
IMD885433,2023-01-12,3.88,9700.0,F,G-Location 4,Yerevan,INV-13425
RKU288380,2023-01-12,0.29,1595.0,M,G-Location 2,Yerevan,INV-13426
XMN643869,2023-01-12,1.37,8220.0,F,G-Location 2,Yerevan,INV-13427
GZR758077,2023-01-12,5.98,11960.0,F,G-Location 2,Yerevan,INV-13428
EKJ945264,2023-01-12,1.84,10120.0,F,G-Location 2,Yerevan,INV-13429
OMK182035,2023-01-12,4.54,24970.0,F,G-Location 1,Yerevan,INV-13430
TEZ795570,2023-01-12,1.94,10670.0,M,G-Location 2,Yerevan,INV-13431
APW437568,2023-01-12,2.39,13145.0,F,G-Location 3,Yerevan,INV-13432
LPM479909,2023-01-12,2.8,18200.0,F,G-Location 4,Yerevan,INV-13433
AYN601296,2023-01-12,5.82,11640.0,M,G-Location 5,Yerevan,INV-13434
WIA723911,2023-01-12,3.54,23010.0,M,G-Location 3,Yerevan,INV-13435
LEJ235424,2023-01-12,2.66,17290.0,F,G-Location 1,Yerevan,INV-13436
JMW444903,2023-01-12,4.44,8880.0,M,G-Location 1,Yerevan,INV-13437
AXM110640,2023-01-12,6.19,49520.0,F,G-Location 3,Yerevan,INV-13438
EIW532777,2023-01-12,2.71,6775.0,M,G-Location 2,Yerevan,INV-13439
WTE352100,2023-01-12,4.22,10550.0,F,G-Location 3,Yerevan,INV-13440
YHH500691,2023-01-12,4.37,8740.0,M,G-Location 1,Yerevan,INV-13441
GQY227525,2023-01-12,4.65,9300.0,F,G-Location 2,Yerevan,INV-13442
RJR252558,2023-01-12,3.54,28320.0,F,G-Location 3,Yerevan,INV-13443
SPO259429,2023-01-12,1.56,12480.0,M,G-Location 1,Yerevan,INV-13444
MKS100395,2023-01-12,5.43,10860.0,M,G-Location 4,Yerevan,INV-13445
VZV243512,2023-01-12,5.33,34645.0,M,G-Location 4,Yerevan,INV-13446
EME332558,2023-01-12,0.27,1485.0,F,G-Location 4,Yerevan,INV-13447
PJQ595766,2023-01-12,3.81,20955.0,F,G-Location 5,Yerevan,INV-13448
AOV654782,2023-01-12,1.82,10920.0,M,G-Location 5,Yerevan,INV-13449
VYH919065,2023-01-12,1.94,9700.0,F,G-Location 5,Yerevan,INV-13450
TZB979980,2023-01-12,1.09,5450.0,M,G-Location 5,Yerevan,INV-13451
FDH299757,2023-01-12,1.6,8000.0,M,G-Location 2,Yerevan,INV-13452
ORC292177,2023-01-12,4.21,8420.0,F,G-Location 4,Yerevan,INV-13453
GQR201747,2023-01-12,5.77,37505.0,M,G-Location 2,Yerevan,INV-13454
NVI669392,2023-01-12,7.46,59680.0,F,G-Location 5,Yerevan,INV-13455
XXQ141466,2023-01-12,5.71,28550.0,F,G-Location 1,Yerevan,INV-13456
STT677419,2023-01-12,3.32,19920.0,M,G-Location 2,Yerevan,INV-13457
AXM110640,2023-01-12,5.07,12675.0,M,G-Location 2,Yerevan,INV-13458
HMV926582,2023-01-12,0.74,3700.0,M,G-Location 2,Yerevan,INV-13459
AEF448288,2023-01-12,4.57,36560.0,F,G-Location 1,Yerevan,INV-13460
FYV961060,2023-01-12,4.51,27060.0,F,G-Location 1,Yerevan,INV-13461
SRU150552,2023-01-12,7.63,38150.0,F,G-Location 3,Yerevan,INV-13462
RXZ350571,2023-01-12,1.87,3740.0,M,G-Location 1,Yerevan,INV-13463
LTV508044,2023-01-12,3.68,29440.0,F,G-Location 4,Yerevan,INV-13464
XYX106951,2023-01-12,4.08,24480.0,M,G-Location 1,Yerevan,INV-13465
FWP182898,2023-01-12,5.9,32450.000000000004,F,G-Location 3,Yerevan,INV-13466
QZT944242,2023-01-12,4.06,8119.999999999999,F,G-Location 2,Yerevan,INV-13467
KOX275550,2023-01-12,6.37,41405.0,F,G-Location 4,Yerevan,INV-13468
JXU925901,2023-01-12,5.76,28800.0,F,G-Location 5,Yerevan,INV-13469
DDD826514,2023-01-12,3.49,22685.0,F,G-Location 3,Yerevan,INV-13470
NEV908526,2023-01-12,6.93,13860.0,M,G-Location 2,Yerevan,INV-13471
JUH541169,2023-01-12,1.4,2800.0,M,G-Location 2,Yerevan,INV-13472
NIB841072,2023-01-12,4.32,21600.0,M,G-Location 2,Yerevan,INV-13473
IQY729233,2023-01-12,6.13,15325.0,M,G-Location 5,Yerevan,INV-13474
DBF577963,2023-01-12,2.27,14755.0,M,G-Location 5,Yerevan,INV-13475
SBN170325,2023-01-12,5.91,29550.0,M,G-Location 1,Yerevan,INV-13476
OLG478891,2023-01-12,3.82,24830.0,F,G-Location 3,Yerevan,INV-13477
NER960394,2023-01-12,6.28,50240.0,F,G-Location 3,Yerevan,INV-13478
BCY286404,2023-01-12,0.27,1620.0,F,G-Location 5,Yerevan,INV-13479
QCF140668,2023-01-12,4.0,8000.0,F,G-Location 1,Yerevan,INV-13480
VOK538308,2023-01-12,1.15,2875.0,M,G-Location 5,Yerevan,INV-13481
NUZ596095,2023-01-12,7.94,47640.0,F,G-Location 3,Yerevan,INV-13482
PKE675419,2023-01-12,4.3,23650.0,M,G-Location 2,Yerevan,INV-13483
ETJ404617,2023-01-12,2.76,17940.0,F,G-Location 2,Yerevan,INV-13484
VFQ641220,2023-01-12,6.08,30400.0,F,G-Location 1,Yerevan,INV-13485
TDH399379,2023-01-12,3.39,16950.0,F,G-Location 4,Yerevan,INV-13486
GXM758922,2023-01-12,7.11,42660.0,M,G-Location 5,Yerevan,INV-13487
PAP993533,2023-01-12,6.78,33900.0,M,G-Location 1,Yerevan,INV-13488
OPL180790,2023-01-12,0.81,6480.0,M,G-Location 3,Yerevan,INV-13489
GMA134675,2023-01-12,2.32,11600.0,F,G-Location 1,Yerevan,INV-13490
IDM275147,2023-01-12,6.61,13220.0,M,G-Location 1,Yerevan,INV-13491
RSZ182292,2023-01-12,5.35,29425.0,M,G-Location 4,Yerevan,INV-13492
HAZ387909,2023-01-12,3.24,19440.0,F,G-Location 2,Yerevan,INV-13493
WUD919945,2023-01-12,7.35,18375.0,F,G-Location 2,Yerevan,INV-13494
BSB338185,2023-01-12,1.35,10800.0,F,G-Location 1,Yerevan,INV-13495
WYC232788,2023-01-12,2.91,17460.0,M,G-Location 5,Yerevan,INV-13496
OVO515434,2023-01-12,4.25,21250.0,M,G-Location 1,Yerevan,INV-13497
AHM324187,2023-01-12,7.65,19125.0,F,G-Location 5,Yerevan,INV-13498
JFR474366,2023-01-12,2.92,18980.0,M,G-Location 5,Yerevan,INV-13499
BJC309342,2023-01-12,6.95,45175.0,F,G-Location 4,Yerevan,INV-13500
GEB645224,2023-01-13,7.17,14340.0,M,G-Location 5,Yerevan,INV-13501
DRN538974,2023-01-13,4.27,21350.0,F,G-Location 5,Yerevan,INV-13502
MGK206700,2023-01-13,5.32,13300.0,F,G-Location 3,Yerevan,INV-13503
UFG204567,2023-01-13,0.63,4095.0,F,G-Location 2,Yerevan,INV-13504
TDH399379,2023-01-13,2.18,17440.0,M,G-Location 2,Yerevan,INV-13505
IWK273138,2023-01-13,2.56,12800.0,F,G-Location 5,Yerevan,INV-13506
TZD760839,2023-01-13,4.21,21050.0,M,G-Location 4,Yerevan,INV-13507
WYC232788,2023-01-13,5.12,12800.0,F,G-Location 1,Yerevan,INV-13508
MHF949780,2023-01-13,0.85,1700.0,F,G-Location 5,Yerevan,INV-13509
UYS283660,2023-01-13,7.15,17875.0,M,G-Location 4,Yerevan,INV-13510
EKB749239,2023-01-13,3.59,7180.0,F,G-Location 5,Yerevan,INV-13511
DFA655469,2023-01-13,2.63,14465.0,F,G-Location 3,Yerevan,INV-13512
SXD157361,2023-01-13,4.14,10350.0,F,G-Location 5,Yerevan,INV-13513
TOZ944692,2023-01-13,1.99,4975.0,F,G-Location 5,Yerevan,INV-13514
FAH624635,2023-01-13,4.92,9840.0,M,G-Location 2,Yerevan,INV-13515
BAB628883,2023-01-13,5.62,33720.0,F,G-Location 5,Yerevan,INV-13516
PMP183818,2023-01-13,6.9,55200.0,F,G-Location 5,Yerevan,INV-13517
EHV250516,2023-01-13,0.22,1320.0,F,G-Location 5,Yerevan,INV-13518
XQS966092,2023-01-13,5.8,29000.0,M,G-Location 1,Yerevan,INV-13519
NXZ731344,2023-01-13,0.25,625.0,F,G-Location 3,Yerevan,INV-13520
KMW597829,2023-01-13,0.42,2520.0,M,G-Location 1,Yerevan,INV-13521
ENH123488,2023-01-13,2.39,15535.0,M,G-Location 1,Yerevan,INV-13522
EFJ724395,2023-01-13,2.73,17745.0,M,G-Location 4,Yerevan,INV-13523
MCY811715,2023-01-13,5.39,35035.0,M,G-Location 4,Yerevan,INV-13524
TQA223199,2023-01-13,7.87,39350.0,F,G-Location 5,Yerevan,INV-13525
TLS124352,2023-01-13,4.96,39680.0,M,G-Location 3,Yerevan,INV-13526
IPI375779,2023-01-13,5.74,34440.0,M,G-Location 4,Yerevan,INV-13527
PAG202015,2023-01-13,6.05,48400.0,F,G-Location 2,Yerevan,INV-13528
TZD760839,2023-01-13,4.22,27430.0,M,G-Location 1,Yerevan,INV-13529
DTI145461,2023-01-13,3.53,17650.0,M,G-Location 5,Yerevan,INV-13530
GTR384514,2023-01-13,6.72,53760.0,M,G-Location 2,Yerevan,INV-13531
FYU493427,2023-01-13,5.39,13475.0,M,G-Location 5,Yerevan,INV-13532
ADY744605,2023-01-13,0.14,1120.0,F,G-Location 2,Yerevan,INV-13533
ZUZ163987,2023-01-13,0.56,3080.0000000000005,M,G-Location 4,Yerevan,INV-13534
EUU866388,2023-01-13,0.67,5360.0,M,G-Location 2,Yerevan,INV-13535
JBB483918,2023-01-13,7.55,49075.0,F,G-Location 1,Yerevan,INV-13536
HHA672202,2023-01-13,6.15,49200.0,F,G-Location 4,Yerevan,INV-13537
LAW390630,2023-01-13,1.55,3875.0,F,G-Location 5,Yerevan,INV-13538
ETP442759,2023-01-13,2.65,14575.0,M,G-Location 2,Yerevan,INV-13539
PGV723476,2023-01-13,4.85,9700.0,F,G-Location 5,Yerevan,INV-13540
FDN477686,2023-01-13,1.54,9240.0,M,G-Location 5,Yerevan,INV-13541
WTT603030,2023-01-13,5.89,47120.0,M,G-Location 5,Yerevan,INV-13542
PLI654471,2023-01-13,7.86,62880.0,M,G-Location 3,Yerevan,INV-13543
PPY412019,2023-01-13,1.5,12000.0,M,G-Location 5,Yerevan,INV-13544
TEZ795570,2023-01-13,1.1,7150.000000000001,F,G-Location 2,Yerevan,INV-13545
CPK780570,2023-01-13,3.08,24640.0,F,G-Location 2,Yerevan,INV-13546
SBN170325,2023-01-13,7.41,37050.0,F,G-Location 1,Yerevan,INV-13547
XBT369522,2023-01-13,2.78,22240.0,F,G-Location 2,Yerevan,INV-13548
ICN132026,2023-01-13,6.1,48800.0,M,G-Location 5,Yerevan,INV-13549
BRG451607,2023-01-13,3.48,27840.0,F,G-Location 3,Yerevan,INV-13550
TKY597084,2023-01-13,6.33,37980.0,M,G-Location 3,Yerevan,INV-13551
VDC998822,2023-01-13,5.64,45120.0,M,G-Location 3,Yerevan,INV-13552
WDD546200,2023-01-13,1.87,4675.0,M,G-Location 5,Yerevan,INV-13553
MPE861006,2023-01-13,3.33,21645.0,F,G-Location 5,Yerevan,INV-13554
NNK246993,2023-01-13,5.0,12500.0,M,G-Location 4,Yerevan,INV-13555
ECZ911304,2023-01-13,4.41,22050.0,F,G-Location 2,Yerevan,INV-13556
LOD209635,2023-01-13,6.7,53600.0,F,G-Location 4,Yerevan,INV-13557
GPZ210346,2023-01-13,7.31,58480.0,F,G-Location 4,Yerevan,INV-13558
RIP420019,2023-01-13,3.83,24895.0,M,G-Location 5,Yerevan,INV-13559
ZUK348036,2023-01-13,5.21,13025.0,F,G-Location 5,Yerevan,INV-13560
CMI399273,2023-01-13,4.31,10774.999999999998,M,G-Location 5,Yerevan,INV-13561
QZE688870,2023-01-13,3.62,9050.0,M,G-Location 4,Yerevan,INV-13562
NQX894203,2023-01-13,7.18,43080.0,F,G-Location 2,Yerevan,INV-13563
TJX587527,2023-01-13,2.64,21120.0,F,G-Location 2,Yerevan,INV-13564
ZRQ216689,2023-01-13,1.39,6949.999999999999,F,G-Location 5,Yerevan,INV-13565
PDB227956,2023-01-13,5.43,35295.0,F,G-Location 5,Yerevan,INV-13566
TFG320229,2023-01-13,2.55,6375.0,M,G-Location 4,Yerevan,INV-13567
JZG281834,2023-01-13,4.91,29460.0,F,G-Location 2,Yerevan,INV-13568
PAA323962,2023-01-13,6.65,53200.0,F,G-Location 4,Yerevan,INV-13569
QMD617277,2023-01-13,7.45,40975.0,M,G-Location 4,Yerevan,INV-13570
HEP996865,2023-01-13,0.41,2050.0,M,G-Location 2,Yerevan,INV-13571
JRH587735,2023-01-13,6.8,13600.0,F,G-Location 5,Yerevan,INV-13572
GPZ210346,2023-01-13,6.22,15550.0,M,G-Location 2,Yerevan,INV-13573
ZFN264133,2023-01-13,4.61,36880.0,F,G-Location 1,Yerevan,INV-13574
KLK855321,2023-01-13,3.89,25285.0,M,G-Location 3,Yerevan,INV-13575
VBI765769,2023-01-13,7.29,47385.0,F,G-Location 1,Yerevan,INV-13576
UDX595162,2023-01-13,4.46,35680.0,M,G-Location 4,Yerevan,INV-13577
XOQ977009,2023-01-13,7.01,56080.0,F,G-Location 5,Yerevan,INV-13578
KKM169940,2023-01-13,2.81,14050.0,F,G-Location 5,Yerevan,INV-13579
ENH123488,2023-01-13,2.59,12950.0,F,G-Location 2,Yerevan,INV-13580
HZF565848,2023-01-13,5.9,14750.0,M,G-Location 1,Yerevan,INV-13581
KLG573922,2023-01-13,0.79,1580.0,M,G-Location 3,Yerevan,INV-13582
RCK687530,2023-01-13,1.25,7500.0,F,G-Location 5,Yerevan,INV-13583
BRG451607,2023-01-13,6.48,51840.0,M,G-Location 3,Yerevan,INV-13584
EUU866388,2023-01-13,7.95,15900.0,F,G-Location 4,Yerevan,INV-13585
DME260550,2023-01-13,1.61,12880.0,F,G-Location 2,Yerevan,INV-13586
OUZ710189,2023-01-13,0.76,4180.0,M,G-Location 4,Yerevan,INV-13587
KZE195215,2023-01-13,1.38,8970.0,M,G-Location 4,Yerevan,INV-13588
FWT340140,2023-01-13,0.75,1875.0,F,G-Location 4,Yerevan,INV-13589
VLW976735,2023-01-13,1.34,3350.0,F,G-Location 2,Yerevan,INV-13590
QTA966834,2023-01-13,7.09,14180.0,M,G-Location 5,Yerevan,INV-13591
GXX877451,2023-01-13,0.62,4960.0,F,G-Location 5,Yerevan,INV-13592
MUN988629,2023-01-13,3.65,29200.0,M,G-Location 5,Yerevan,INV-13593
SHW893449,2023-01-13,7.47,59760.0,F,G-Location 2,Yerevan,INV-13594
DPU798743,2023-01-13,1.4,7000.0,M,G-Location 5,Yerevan,INV-13595
UOQ623696,2023-01-13,7.85,39250.0,M,G-Location 1,Yerevan,INV-13596
TYK505095,2023-01-13,0.71,3905.0,M,G-Location 1,Yerevan,INV-13597
SZY954095,2023-01-13,7.48,14960.0,F,G-Location 3,Yerevan,INV-13598
IQM101114,2023-01-13,3.9,31200.0,F,G-Location 1,Yerevan,INV-13599
SFQ820015,2023-01-13,5.99,11980.0,F,G-Location 4,Yerevan,INV-13600
NQP556973,2023-01-14,4.61,23050.0,M,G-Location 5,Yerevan,INV-13601
OEZ769731,2023-01-14,4.62,30030.0,M,G-Location 5,Yerevan,INV-13602
IQL791339,2023-01-14,5.59,13975.0,M,G-Location 3,Yerevan,INV-13603
SFM109363,2023-01-14,6.47,38820.0,M,G-Location 4,Yerevan,INV-13604
GXX877451,2023-01-14,1.74,10440.0,M,G-Location 5,Yerevan,INV-13605
AGC284853,2023-01-14,5.12,10240.0,M,G-Location 5,Yerevan,INV-13606
TUW547455,2023-01-14,1.65,3300.0,M,G-Location 2,Yerevan,INV-13607
SUG410350,2023-01-14,0.17,1360.0,F,G-Location 1,Yerevan,INV-13608
TJK603921,2023-01-14,2.33,5825.0,F,G-Location 3,Yerevan,INV-13609
GNF139463,2023-01-14,2.3,14949.999999999998,M,G-Location 4,Yerevan,INV-13610
JTI172138,2023-01-14,7.87,51155.0,M,G-Location 2,Yerevan,INV-13611
QPV871135,2023-01-14,0.53,2915.0,F,G-Location 2,Yerevan,INV-13612
